a,b,c,alpha,phi1,PHI,phi2,GrainID
0.11776,0.10209,0.11776,5.5085e-08,158.89,44.514,137.08,2307
0.28477,0.14984,0.28477,52.615,268.92,128.66,160.71,2308
0.29075,0.17066,0.29075,130.51,241.62,62.68,337.84,2309
0.11776,0.10209,0.11776,60,255.76,100.26,202.64,2310
0.13768,0.10935,0.13768,180,228.65,85.99,144.12,2311
0.15782,0.11486,0.15782,30,25.864,146.73,171.33,2312
0.73767,0.14886,0.73767,57.685,342.1,46.823,92.014,2313
0.16501,0.069365,0.16501,150,241.8,126.63,315.88,2314
0.11776,0.10209,0.11776,180,345.55,105.04,230.2,2315
0.15782,0.11486,0.15782,30,88.375,128.1,289.85,2316
0.14835,0.12472,0.14835,150,296.22,118.63,338.78,2317
0.14013,0.084933,0.14013,180,290.23,84.73,113.32,2318
0.16068,0.13477,0.16068,60,144.05,99.134,105.38,2319
0.13768,0.10935,0.13768,1.2073e-09,292.86,132.44,44.804,2320
0.15782,0.11486,0.15782,150,124.11,119.43,267.15,2321
0.49862,0.21965,0.49862,103.75,138.4,20.445,159.31,2322
0.16068,0.13477,0.16068,120,61.857,117.96,112.73,2323
0.13768,0.10935,0.13768,60,85.929,172.63,80.35,2324
0.15558,0.096246,0.15558,138.44,90.569,87.602,42.313,2325
0.14835,0.12472,0.14835,30,166.83,92.541,281.43,2326
0.15558,0.096246,0.15558,101.56,214.32,132.91,149.92,2327
0.15558,0.096246,0.15558,101.56,133.14,161.73,232.24,2328
0.14656,0.10541,0.14656,180,242.26,62.298,335.76,2329
0.15782,0.11486,0.15782,150,338.38,34.796,142.44,2330
0.16501,0.069365,0.16501,90,181.61,84.364,73.625,2331
0.16501,0.069365,0.16501,90,52.456,75.609,57.883,2332
0.16501,0.069365,0.16501,90,245.77,120.85,135.85,2333
0.14013,0.084933,0.14013,120,166.01,102.4,329.58,2334
0.080789,0.080789,0.080789,7.6092e-05,80.896,62.119,256.52,2335
0.15558,0.096246,0.15558,78.436,298.56,117.12,324.77,2336
2.7896,1.8508,2.7896,102.63,114.09,92.162,86.416,2337
0.15558,0.096246,0.15558,101.56,26.134,102.78,195.28,2338
0.11776,0.10209,0.11776,120,143.52,20.321,154.37,2339
0.15558,0.096246,0.15558,78.436,352.99,112.08,216.39,2340
0.16422,0.11267,0.16422,60,32.237,70.996,80.413,2341
0.15558,0.096246,0.15558,78.436,268.52,15.967,89.498,2342
0.15782,0.11486,0.15782,90,292.7,77.381,166.4,2343
2.8668,0.76743,2.8668,65.935,289.89,62.014,303.71,2344
7.2771,5.8396,7.2771,124.99,240.28,130.71,208.49,2345
0.15558,0.096246,0.15558,101.56,32.441,169.49,253.44,2346
0.16501,0.069365,0.16501,90,211.46,29.463,89.946,2347
2.2818,0.84731,2.2818,108.24,154.89,105.44,104.71,2348
0.15558,0.096246,0.15558,101.56,253.52,51.267,242.5,2349
0.14835,0.12472,0.14835,90,195.84,83.356,118.4,2350
2.2573,0.6382,2.2573,95.706,54.928,117.51,235.13,2351
0.16501,0.069365,0.16501,90,133.7,161.5,232.82,2352
0.35232,0.20124,0.35232,151.47,119.9,138.5,114.48,2353
0.13768,0.10935,0.13768,180,166.19,75.061,131.44,2354
0.080789,0.080789,0.080789,89.988,182.69,74.429,342.09,2355
0.14013,0.084933,0.14013,180,122.73,57.37,73.497,2356
0.080789,0.080789,0.080789,82.765,18.405,55.379,232.78,2357
0.33836,0.18968,0.33836,20.759,268.64,90.42,135.97,2358
0.15782,0.11486,0.15782,90,63.704,71.839,77.424,2359
0.45761,0.17502,0.45761,64.249,50.252,122.76,32.002,2360
0.15751,0.15751,0.15751,99.96,108.62,139.94,120.01,2361
0.15782,0.11486,0.15782,90,8.4801,39.233,210.29,2362
0.15782,0.11486,0.15782,30,33.077,161.51,303.54,2363
0.15782,0.11486,0.15782,90,82.632,44.657,61.99,2364
0.15782,0.11486,0.15782,150,323.74,120.64,271.59,2365
0.35693,0.20779,0.35693,100.01,61.707,119.23,112.82,2366
0.16501,0.069365,0.16501,90,149.29,65.383,10.11,2367
0.14835,0.12472,0.14835,90,158.71,32.831,338.07,2368
0.080789,0.080789,0.080789,90.066,346.86,109.59,189.5,2369
0.15558,0.096246,0.15558,161.56,277.73,172.37,92.148,2370
0.14835,0.12472,0.14835,150,114.48,125.02,80.057,2371
0.13768,0.10935,0.13768,60,14.887,107.24,149.31,2372
0.15558,0.096246,0.15558,138.44,212.03,53.015,126.57,2373
0.16068,0.13477,0.16068,60,175.76,62.327,100.91,2374
0.16068,0.13477,0.16068,120,97.586,41.642,100.33,2375
0.42229,0.1826,0.42229,86.641,222.55,131.37,157.95,2376
0.15782,0.11486,0.15782,90,355.44,8.7303,208.75,2377
0.080789,0.080789,0.080789,90,305.44,51.88,282.43,2378
0.16501,0.069365,0.16501,90,115.85,89.686,80.76,2379
0.16501,0.069365,0.16501,90,26.598,63.099,88.691,2380
0.30643,0.12774,0.30643,54.831,1.7644,106.28,108.98,2381
0.080789,0.080789,0.080789,82.748,158.45,84.773,173.3,2382
0.52206,0.29066,0.52206,21.234,303.23,88.36,227.96,2383
0.15782,0.11486,0.15782,150,90.09,88.881,222.75,2384
0.11776,0.10209,0.11776,180,286.59,36.913,21.897,2385
0.30382,0.1737,0.30382,124.63,74.027,82.76,47.603,2386
0.11776,0.10209,0.11776,120,300.31,43.389,243.87,2387
0.14013,0.084933,0.14013,6.93e-10,158.98,145.13,128.26,2388
0.080789,0.080789,0.080789,125.36,186.1,158.6,163.88,2389
0.15558,0.096246,0.15558,78.436,324.06,70.84,200.49,2390
0.16068,0.13477,0.16068,60,23.629,135.75,164.17,2391
0.15782,0.11486,0.15782,90,322.18,72.047,200.96,2392
0.14013,0.084933,0.14013,120,95.419,82.068,270.17,2393
0.16501,0.069365,0.16501,90,86.723,172.47,81.377,2394
0.16068,0.13477,0.16068,180,318.67,74.32,140.94,2395
0.080789,0.080789,0.080789,73.423,124.32,144.05,33.987,2396
0.080789,0.080789,0.080789,179.95,305.65,141.61,197.44,2397
0.15782,0.11486,0.15782,30,25.35,104.35,68.527,2398
0.14835,0.12472,0.14835,150,300.1,34.457,118.02,2399
0.11776,0.10209,0.11776,6.4602e-08,332.01,120.15,69.332,2400
0.32944,0.1941,0.32944,162.01,277.33,115.83,241.75,2401
0.16501,0.069365,0.16501,30,254.7,48.137,247.36,2402
0.11776,0.10209,0.11776,120,319.78,110.32,149.66,2403
0.16422,0.11267,0.16422,120,236.06,137.29,335.44,2404
0.42962,0.23483,0.42962,3.0544,268.6,51.104,159.74,2405
0.11776,0.10209,0.11776,60,139.74,70.359,301.03,2406
0.080789,0.080789,0.080789,105.66,182.43,74.2,342,2407
0.15782,0.11486,0.15782,90,180.71,19.236,216.65,2408
0.15782,0.11486,0.15782,30,311.23,5.1029,118.09,2409
0.15558,0.096246,0.15558,101.56,94.727,172.62,90.211,2410
0.080789,0.080789,0.080789,17.736,104.77,100.13,223.87,2411
0.16501,0.069365,0.16501,30,246.66,56.297,146.46,2412
0.16068,0.13477,0.16068,180,68.757,121.24,50.587,2413
0.11776,0.10209,0.11776,5.2129e-08,22.21,118.81,120.9,2414
0.15558,0.096246,0.15558,161.56,269.12,51.69,337.43,2415
0.26263,0.16249,0.26263,164.49,303.73,51.522,283.35,2416
0.12389,0.12389,0.12389,36.725,115.32,88.682,79.896,2417
0.080789,0.080789,0.080789,90,40.235,44.382,186.24,2418
0.15782,0.11486,0.15782,150,139.57,162.14,232.62,2419
0.14013,0.084933,0.14013,120,200.34,7.8124,312.61,2420
0.15558,0.096246,0.15558,101.56,159.77,81.487,291.94,2421
0.15782,0.11486,0.15782,90,131.83,7.6703,87.32,2422
4.2154,2.0715,4.2154,172.62,15.751,106.23,150.03,2423
0.16501,0.069365,0.16501,90,17.537,100.72,78.052,2424
0.11776,0.10209,0.11776,60,298.05,113.64,329.38,2425
0.13768,0.10935,0.13768,120,317.87,145.43,347.6,2426
0.080789,0.080789,0.080789,90,56.315,43.055,114.85,2427
0.27577,0.15423,0.27577,175.53,199.31,142.48,144,2428
0.11776,0.10209,0.11776,120,27.812,152.95,182.17,2429
0.34469,0.28885,0.34469,94.934,242.24,156.81,298.09,2430
3.5377,2.1685,3.5377,56.814,206.21,70.922,100.35,2431
0.14013,0.084933,0.14013,60,307.59,92.771,209.78,2432
0.16422,0.11267,0.16422,2.3704e-12,211.45,35.32,84.745,2433
0.16501,0.069365,0.16501,90,96.663,22.943,140.63,2434
4.1204,1.6034,4.1204,58.078,231.84,106.82,149.33,2435
0.080789,0.080789,0.080789,3.2016e-07,288.22,39.74,150.33,2436
0.16501,0.069365,0.16501,30,148.84,72.958,313.84,2437
0.13768,0.10935,0.13768,1.1238e-09,345.09,106.97,229.53,2438
0.16068,0.13477,0.16068,180,86.205,52.791,202,2439
0.14013,0.084933,0.14013,3.3982e-09,211.5,29.804,82.3,2440
0.15558,0.096246,0.15558,18.436,206.39,28.914,241.59,2441
0.080789,0.080789,0.080789,89.942,22.424,117.66,120.62,2442
0.080789,0.080789,0.080789,115.13,11.01,106.24,129.24,2443
0.16068,0.13477,0.16068,180,319.68,110.53,148.55,2444
0.14013,0.084933,0.14013,60,292.55,90.827,112.79,2445
0.080789,0.080789,0.080789,122.23,40.027,44.07,186.42,2446
0.080789,0.080789,0.080789,179.98,323.21,33.642,140.62,2447
0.30016,0.11796,0.30016,131.19,22.732,117.99,121.25,2448
0.14656,0.10541,0.14656,2.588e-10,164.72,74.458,129.01,2449
0.11776,0.10209,0.11776,120,198.73,143.88,142.91,2450
0.16422,0.11267,0.16422,180,121.18,137.3,116.41,2451
0.30016,0.11796,0.30016,71.187,40.654,79.073,51.672,2452
0.080789,0.080789,0.080789,111.27,182.29,74.157,341.9,2453
0.16501,0.069365,0.16501,150,96.601,49.458,316.62,2454
0.080789,0.080789,0.080789,90.109,198.66,145.36,143.5,2455
0.11776,0.10209,0.11776,120,235.81,138.81,154.93,2456
0.15558,0.096246,0.15558,18.436,145.17,64.927,93.5,2457
0.16501,0.069365,0.16501,30,206.02,23.97,86.361,2458
0.44629,0.13488,0.44629,125.6,266.51,107.47,163.8,2459
0.080789,0.080789,0.080789,38.668,350.38,61.331,113.14,2460
0.11776,0.10209,0.11776,60,16.39,33.973,218.02,2461
0.15558,0.096246,0.15558,101.56,354.01,67.831,92.769,2462
0.11776,0.10209,0.11776,120,139.85,69.23,299.52,2463
0.14835,0.12472,0.14835,30,140.12,69.253,301.15,2464
0.14013,0.084933,0.14013,7.1209e-09,163.55,46.113,143.19,2465
0.16501,0.069365,0.16501,150,200.63,99.34,104.5,2466
0.11776,0.10209,0.11776,120,29.887,78.676,72.033,2467
0.16422,0.11267,0.16422,120,302.41,132.81,230.76,2468
0.16501,0.069365,0.16501,90,72.696,135.49,113.03,2469
0.14013,0.084933,0.14013,120,328.25,107.64,138.07,2470
0.16068,0.13477,0.16068,120,268.39,129.93,162.11,2471
0.12389,0.12389,0.12389,172.52,10.728,104.03,129.76,2472
0.16422,0.11267,0.16422,60,56.224,150.34,275.76,2473
0.16068,0.13477,0.16068,60,36.527,110.85,209.71,2474
0.16501,0.069365,0.16501,90,112.06,90.2,66.135,2475
12.051,4.0481,12.051,99.296,143.59,41.229,300.56,2476
4.1085,2.8593,4.1085,57.518,183.68,48.405,39.203,2477
0.12389,0.12389,0.12389,32.787,338.18,149.29,30.284,2478
0.14835,0.12472,0.14835,30,207.33,130.11,296.45,2479
0.13768,0.10935,0.13768,60,42.183,90.079,166.17,2480
0.15782,0.11486,0.15782,150,102.3,31.866,8.4355,2481
0.15782,0.11486,0.15782,30,44.756,120.05,114.35,2482
0.36573,0.21547,0.36573,28.084,19.019,113.98,120.96,2483
0.15558,0.096246,0.15558,78.436,149.21,41.664,97.685,2484
0.5371,0.25514,0.5371,120.34,59.039,37.785,110.29,2485
0.13768,0.10935,0.13768,180,146.52,147.95,294.67,2486
0.14013,0.084933,0.14013,120,214.59,77.694,149.97,2487
0.16422,0.11267,0.16422,180,11.251,104.46,129.21,2488
0.30016,0.11796,0.30016,71.187,251.99,44.445,247.37,2489
0.15558,0.096246,0.15558,78.436,299.9,106.69,322.43,2490
0.15782,0.11486,0.15782,90,157.44,136.85,81.028,2491
1.4144,0.29186,1.4144,87.17,108.66,143.09,303.25,2492
0.11776,0.10209,0.11776,60,287.02,40.561,152.01,2493
0.14013,0.084933,0.14013,180,148.76,73.057,312.72,2494
0.11776,0.10209,0.11776,120,15.888,107.75,117.06,2495
0.13768,0.10935,0.13768,120,218.64,133.88,154.87,2496
0.30512,0.16051,0.30512,111.2,341.27,73.403,185.71,2497
0.16068,0.13477,0.16068,180,220.25,150,289.67,2498
0.15558,0.096246,0.15558,18.436,285.22,147.09,264.13,2499
0.11776,0.10209,0.11776,180,120.65,66.717,123.78,2500
0.15751,0.15751,0.15751,179.74,347.58,132.44,244.71,2501
0.16068,0.13477,0.16068,60,144.36,147.66,293.12,2502
0.5556,0.34211,0.5556,95.267,238.58,140.48,338.51,2503
0.16501,0.069365,0.16501,150,24.195,126.84,157.38,2504
0.54398,0.20194,0.54398,154.49,266.72,107.73,163.95,2505
0.14013,0.084933,0.14013,120,342.08,149.49,213.42,2506
0.080789,0.080789,0.080789,180,180.62,76.08,111.24,2507
0.16501,0.069365,0.16501,90,354.45,46.952,184.8,2508
0.15782,0.11486,0.15782,90,144.32,120.78,70.8,2509
0.15782,0.11486,0.15782,90,324.29,104.58,131.56,2510
0.30845,0.13783,0.30845,127.79,221.54,139.37,161,2511
0.15558,0.096246,0.15558,161.56,221.88,139.34,161.18,2512
0.15782,0.11486,0.15782,30,15.77,107.54,117.72,2513
0.15751,0.15751,0.15751,3.0185e-07,40.489,116.18,199.64,2514
0.15751,0.15751,0.15751,91.814,246.47,51.603,344.37,2515
0.16068,0.13477,0.16068,120,301.19,106.8,332.08,2516
0.11776,0.10209,0.11776,120,322.04,4.2217,170.57,2517
0.11776,0.10209,0.11776,120,195.08,78.788,319.84,2518
0.15558,0.096246,0.15558,18.436,275.32,129.75,165.26,2519
0.15782,0.11486,0.15782,150,121.98,20.369,62.294,2520
0.15751,0.15751,0.15751,90.666,239.01,62.974,135.01,2521
0.30512,0.16051,0.30512,111.2,321.2,108.43,154.2,2522
0.16422,0.11267,0.16422,120,333.69,4.2991,158.47,2523
0.13768,0.10935,0.13768,120,54.347,131.21,24.609,2524
0.16422,0.11267,0.16422,120,266.36,138.92,198.18,2525
0.14835,0.12472,0.14835,90,135.56,40.552,42.711,2526
1.3296,0.35156,1.3296,84.704,107.88,128.86,46.097,2527
0.16422,0.11267,0.16422,120,43.584,129.5,151,2528
0.15782,0.11486,0.15782,90,6.304,54.026,174.5,2529
0.14835,0.12472,0.14835,90,149.69,145.06,141,2530
0.16422,0.11267,0.16422,60,323.74,36.095,229.63,2531
0.14013,0.084933,0.14013,120,101.64,32.346,99.048,2532
0.14013,0.084933,0.14013,180,123.03,73.275,116.72,2533
0.11776,0.10209,0.11776,5.6275e-08,122.35,73.086,117.66,2534
0.37827,0.2051,0.37827,40.835,121.91,73.195,297.81,2535
0.15751,0.15751,0.15751,180,252.59,127.24,345.54,2536
0.16068,0.13477,0.16068,120,323.51,36.649,228.83,2537
0.15782,0.11486,0.15782,150,159.48,113.77,89.956,2538
0.40565,0.23364,0.40565,9.8114,321.2,35.953,231.17,2539
0.65866,0.36345,0.65866,149.48,60.067,111.89,109.43,2540
0.50079,0.26666,0.50079,161.77,274.04,130.98,166.64,2541
0.16068,0.13477,0.16068,180,333.59,33.012,151.15,2542
0.16068,0.13477,0.16068,60,209.48,112.13,98.658,2543
0.15751,0.15751,0.15751,144.44,36.898,105.22,210.99,2544
0.26122,0.13564,0.26122,108.75,59.343,40.965,112.76,2545
0.14013,0.084933,0.14013,120,21.838,66.349,91.316,2546
0.15782,0.11486,0.15782,30,107.84,92.912,79.729,2547
0.15751,0.15751,0.15751,90,238.99,69.788,152.3,2548
0.15751,0.15751,0.15751,180,293.49,125.2,160.89,2549
0.15558,0.096246,0.15558,41.564,66.492,108.56,234.25,2550
0.27332,0.24424,0.27332,2.1584e-10,144.84,120.75,72.386,2551
0.13768,0.10935,0.13768,180,24.544,37.328,91.254,2552
0.15558,0.096246,0.15558,41.564,42.457,49.01,198.54,2553
0.15782,0.11486,0.15782,150,148.09,79.068,308.66,2554
0.15782,0.11486,0.15782,90,41.43,115.74,108.45,2555
0.41953,0.23355,0.41953,105.1,147.23,77.252,309.73,2556
0.26877,0.14568,0.26877,121.89,340.46,61.225,180.65,2557
0.15782,0.11486,0.15782,90,100.07,31.773,99.222,2558
0.16396,0.1235,0.16396,30.65,61.476,117.23,112.33,2559
0.31936,0.16524,0.31936,57.724,22.617,31.655,217.24,2560
0.16068,0.13477,0.16068,180,88.387,126.33,287.84,2561
0.38957,0.2163,0.38957,151.18,62.721,115.96,112.49,2562
0.14835,0.12472,0.14835,90,58.209,40.397,113.86,2563
0.15782,0.11486,0.15782,90,90.117,51.732,198.38,2564
0.8187,0.40023,0.8187,74.96,216.69,71.21,150.53,2565
0.11776,0.10209,0.11776,180,40.685,43.009,184.83,2566
0.11776,0.10209,0.11776,60,6.5642,27.16,105.7,2567
0.16501,0.069365,0.16501,90,222.09,138.18,176.5,2568
0.15558,0.096246,0.15558,101.56,194.48,89.634,110.14,2569
0.15558,0.096246,0.15558,18.436,65.314,87.931,59.962,2570
0.11776,0.10209,0.11776,120,192.51,110.56,295.09,2571
0.14013,0.084933,0.14013,60,345.99,131.35,155.59,2572
1.3699,0.49436,1.3699,79.291,75.322,73.406,93.514,2573
0.14835,0.12472,0.14835,30,356.47,145.47,234.63,2574
0.84802,0.30991,0.84802,90.783,169.47,71.457,328.29,2575
0.14835,0.12472,0.14835,90,35.819,64.324,66.525,2576
0.30744,0.14854,0.30744,113.84,143.73,74.609,317.71,2577
0.16068,0.13477,0.16068,120,277.3,157.44,74.371,2578
0.16068,0.13477,0.16068,60,107.52,40.582,37.417,2579
0.16068,0.13477,0.16068,2.7022e-09,210.17,123.38,270.68,2580
0.14835,0.12472,0.14835,150,13.707,23.249,71.947,2581
0.16068,0.13477,0.16068,120,17.394,106.37,117.12,2582
0.11776,0.10209,0.11776,60,223.26,139.83,161.46,2583
0.080789,0.080789,0.080789,0.00019351,122.36,72.402,297.56,2584
0.080789,0.080789,0.080789,180,41.834,116.26,108.99,2585
0.080789,0.080789,0.080789,89.989,16.933,110.12,117.7,2586
0.15558,0.096246,0.15558,78.436,61.878,117.29,111.58,2587
0.16068,0.13477,0.16068,180,271.47,129.46,162.83,2588
0.15751,0.15751,0.15751,90.434,298.48,118.68,340.4,2589
0.15751,0.15751,0.15751,155.86,104.58,142.92,228.74,2590
0.16068,0.13477,0.16068,60,90.818,49.716,198.02,2591
0.15751,0.15751,0.15751,90.083,92.098,67.773,73.574,2592
0.28548,0.17381,0.28548,60,242.53,64.799,337.41,2593
0.30845,0.13783,0.30845,67.785,321.64,109.37,151.12,2594
0.30744,0.14854,0.30744,53.835,11.54,103.98,129.02,2595
0.14013,0.084933,0.14013,120,106.53,69.472,300.06,2596
0.16501,0.069365,0.16501,90,47.585,132.65,93.54,2597
0.16068,0.13477,0.16068,180,8.3111,132.19,11.997,2598
0.27479,0.1553,0.27479,9.1599,326.01,148.51,228.3,2599
0.15558,0.096246,0.15558,78.436,250.86,36.659,138.77,2600
0.16068,0.13477,0.16068,60,50.699,145.98,262.71,2601
0.15782,0.11486,0.15782,90,248.46,34.343,141.69,2602
0.13768,0.10935,0.13768,120,338.18,168.29,289.36,2603
0.13768,0.10935,0.13768,120,64.483,19.984,43.675,2604
0.15751,0.15751,0.15751,90,40.449,162.59,163.84,2605
0.15751,0.15751,0.15751,53.323,215.15,116.65,113.64,2606
0.15751,0.15751,0.15751,109.1,196.35,102.5,281.3,2607
0.15751,0.15751,0.15751,90,158.75,111.39,90.262,2608
3.2314,1.6168,3.2314,81.46,48.57,125.44,207.77,2609
0.080789,0.080789,0.080789,156.96,317.62,32.864,234.2,2610
0.15558,0.096246,0.15558,41.564,242.86,100.02,198.98,2611
0.11776,0.10209,0.11776,1.8114e-10,87.76,127.72,287.86,2612
0.15782,0.11486,0.15782,30,61.776,115.47,111.65,2613
0.15751,0.15751,0.15751,90.333,278.66,30.851,153.01,2614
0.15751,0.15751,0.15751,89.623,270.47,129.82,162,2615
0.15751,0.15751,0.15751,112.8,91.126,86.712,217.13,2616
0.15751,0.15751,0.15751,3.0185e-07,205.72,78.238,141.87,2617
0.16068,0.13477,0.16068,60,53.169,93.54,54.638,2618
0.15751,0.15751,0.15751,89.903,293.49,55.235,283.47,2619
0.54302,0.28573,0.54302,85.953,217.11,71.47,150.45,2620
0.16068,0.13477,0.16068,60,354.58,155.66,130.98,2621
0.080789,0.080789,0.080789,121.56,116.14,85.803,63.472,2622
0.30016,0.11796,0.30016,131.19,29.889,154.67,94.284,2623
0.15558,0.096246,0.15558,18.436,254.96,122.6,315.85,2624
0.30382,0.1737,0.30382,4.6338,90,144.1,193.09,2625
0.14835,0.12472,0.14835,30,11.741,80.539,192,2626
0.15558,0.096246,0.15558,78.436,310.38,14.219,125.95,2627
0.15558,0.096246,0.15558,78.436,319.72,145.94,220.82,2628
0.15751,0.15751,0.15751,6.1462e-05,6.3487,63.578,178.26,2629
0.16422,0.11267,0.16422,60,296.05,155.57,141.22,2630
0.11776,0.10209,0.11776,60,314.21,55.758,233.12,2631
0.15751,0.15751,0.15751,6.1578e-05,330.69,87.528,96.312,2632
0.16068,0.13477,0.16068,60,325.24,107.57,203.88,2633
0.16068,0.13477,0.16068,2.4172e-09,18.365,110.17,118.23,2634
0.15751,0.15751,0.15751,146.13,251.07,126.9,341.13,2635
0.15782,0.11486,0.15782,150,18.194,109.96,118.73,2636
0.16873,0.14351,0.16873,123.06,323.88,38.561,229.02,2637
0.15751,0.15751,0.15751,0.87695,61.878,117.3,111.63,2638
4.9932,1.4528,4.9932,4.194,216.44,70.09,149.27,2639
0.15751,0.15751,0.15751,89.916,59.387,39.361,112.91,2640
0.15751,0.15751,0.15751,179.23,150.29,111.44,70.526,2641
0.15751,0.15751,0.15751,90,85.066,101.79,82.249,2642
0.16068,0.13477,0.16068,120,286.67,68.247,124.85,2643
0.15751,0.15751,0.15751,90,183.9,166.96,288.25,2644
0.16068,0.13477,0.16068,180,158.13,70.814,327.01,2645
0.13768,0.10935,0.13768,60,85.323,129.07,285.07,2646
0.13768,0.10935,0.13768,60,241,46.762,73.463,2647
0.16422,0.11267,0.16422,60,12.502,123.11,119.01,2648
0.16422,0.11267,0.16422,60,312.61,68.528,134.03,2649
0.15558,0.096246,0.15558,78.436,148.72,78.631,266.07,2650
0.16501,0.069365,0.16501,30,80.526,92.826,42.043,2651
0.15558,0.096246,0.15558,41.564,326.52,106.73,61.926,2652
0.16068,0.13477,0.16068,60,290.97,158.81,242.26,2653
0.16068,0.13477,0.16068,60,273.04,28.785,47.05,2654
0.31936,0.16524,0.31936,57.724,320.52,52.434,113.71,2655
0.29179,0.27669,0.29179,31.835,310.44,69.51,276.27,2656
0.15751,0.15751,0.15751,38.563,266.24,157.38,267.89,2657
0.15751,0.15751,0.15751,54.836,8.5449,123.12,158.43,2658
0.080789,0.080789,0.080789,68.822,17.25,109.88,117.9,2659
0.080789,0.080789,0.080789,89.976,41.647,118.83,200.09,2660
0.42396,0.14304,0.42396,60,146.85,77.204,310.08,2661
0.15782,0.11486,0.15782,90,41.724,117.22,200.3,2662
0.27571,0.16717,0.27571,2.8116,209.02,28.198,244.18,2663
0.14835,0.12472,0.14835,150,321.91,132.47,30.846,2664
0.16422,0.11267,0.16422,60,347.04,40.629,91.961,2665
0.16068,0.13477,0.16068,60,281.96,93.578,112.38,2666
0.15751,0.15751,0.15751,180,296.04,137.17,228.09,2667
0.16068,0.13477,0.16068,60,157.51,92.397,78.478,2668
0.15751,0.15751,0.15751,20.414,333.23,117.06,205.86,2669
0.31997,0.17479,0.31997,120,32.044,154.57,68.295,2670
0.15751,0.15751,0.15751,179.58,32.044,154.57,68.295,2671
0.13768,0.10935,0.13768,60,357.89,78.197,166.64,2672
0.68439,0.26191,0.68439,68.182,296.88,115.17,340.47,2673
0.14835,0.12472,0.14835,90,271.27,126.64,164.79,2674
0.16068,0.13477,0.16068,60,59.937,117.23,108.66,2675
0.15751,0.15751,0.15751,164.77,271.41,126.59,164.77,2676
0.15782,0.11486,0.15782,90,25.507,156.45,183.81,2677
0.16068,0.13477,0.16068,60,295.52,92.28,157.19,2678
0.16501,0.069365,0.16501,90,206.48,67.297,357.39,2679
3.5208,1.6764,3.5208,96.469,154.21,105.6,251.76,2680
0.15558,0.096246,0.15558,78.436,206.41,66.77,357.94,2681
0.16501,0.069365,0.16501,90,92.033,64.444,283.87,2682
0.11776,0.10209,0.11776,60,271.65,116.08,165.88,2683
0.14013,0.084933,0.14013,60,33.133,51.333,112.78,2684
0.30744,0.14854,0.30744,66.165,219.3,93.167,289,2685
0.16068,0.13477,0.16068,60,226.19,85.994,150.02,2686
0.16068,0.13477,0.16068,60,215.77,102.46,109.7,2687
0.16501,0.069365,0.16501,90,158.81,109.95,103.02,2688
0.14013,0.084933,0.14013,60,84.103,109.56,236.19,2689
0.13768,0.10935,0.13768,60,83.598,149.27,211.13,2690
0.080789,0.080789,0.080789,7.5463e-08,227.7,88.51,110.6,2691
0.15558,0.096246,0.15558,78.436,185.59,123.58,273.66,2692
0.15782,0.11486,0.15782,90,274.85,28.603,137.06,2693
0.15782,0.11486,0.15782,150,221.99,136.1,158.32,2694
0.16068,0.13477,0.16068,180,224.59,138.54,161.75,2695
0.14835,0.12472,0.14835,90,308.38,69.747,101.5,2696
0.28588,0.27138,0.28588,60,17.251,109.06,117.86,2697
0.13768,0.10935,0.13768,120,214,31.353,85.808,2698
0.30016,0.11796,0.30016,131.19,4.4336,145.91,142.05,2699
0.16068,0.13477,0.16068,60,335.04,110.11,153.54,2700
0.14835,0.12472,0.14835,90,352.9,112.77,213.19,2701
