F11	F22	F33	F12	F23	F31	F21	F32	F13	time
0.922821521759	1.13631653786	0.955709397793	-0.0578631088138	-0.000175574241439	0.000125341670355	0.00808503292501	4.21672157245e-05	-2.54813567153e-05	0.0470001846552
0.920563280582	1.14029967785	0.954660952091	-0.0604967474937	-0.000172024665517	0.000141093798447	0.00902550760657	2.48009655479e-05	-3.90337336285e-05	0.048000022769
0.918303072453	1.14429605007	0.953609824181	-0.0631720125675	-0.000177200912731	0.00015687821724	0.00997187942266	1.94500880752e-05	-4.9871399824e-05	0.0490000583231
0.916099786758	1.14821481705	0.952570319176	-0.0658699944615	-0.000172769839992	0.000158167880727	0.010932194069	6.41837050352e-06	-4.36180307588e-05	0.0500000715256
0.913835346699	1.15222227573	0.951529502869	-0.0686762481928	-0.000182832955034	0.0001713863021	0.0119255669415	6.27770350548e-06	-5.17005537404e-05	0.0510001778603
0.911577522755	1.1562564373	0.950482487679	-0.0715463906527	-0.000189925529412	0.000182027855772	0.0129495086148	5.5247378441e-06	-5.79007901251e-05	0.0520000942051
0.909379899502	1.16023552418	0.949451267719	-0.0744258388877	-0.000196083274204	0.000191706814803	0.0139919975773	2.5535016448e-06	-6.17477635387e-05	0.0530000329018
0.907183766365	1.16420972347	0.948429465294	-0.0773593485355	-0.00019979570061	0.000201504371944	0.0150577323511	-8.50040396472e-06	-6.60587538732e-05	0.0540000870824
0.904962718487	1.16825401783	0.947398543358	-0.0803562253714	-0.000201644710614	0.000215239371755	0.016128430143	-2.09837853618e-05	-7.50987455831e-05	0.055000141263
0.902740418911	1.17229235172	0.946373105049	-0.0833566561341	-0.000212615152122	0.000222487316933	0.017170837149	-2.24541290663e-05	-7.52289270167e-05	0.0560000091791
0.900522649288	1.17631387711	0.945352554321	-0.0864411145449	-0.0002114900999	0.000229532684898	0.0182525385171	-3.85556486435e-05	-7.36833535484e-05	0.0570000633597
0.898306310177	1.18034827709	0.944349229336	-0.0895777866244	-0.000209874648135	0.000224398390856	0.0193626284599	-4.91506580147e-05	-6.39440622763e-05	0.0580001175404
0.896130084991	1.18434894085	0.943361938	-0.0927534624934	-0.000217479304411	0.000216365864617	0.020485676825	-4.62804237031e-05	-3.34740107064e-05	0.059000171721
0.893960297108	1.18830394745	0.942381083965	-0.0959491357207	-0.000227562413784	0.000221900030738	0.0216090437025	-5.15351603099e-05	-3.2271942473e-05	0.0600000396371
0.891774475574	1.19230365753	0.94139957428	-0.09923068434	-0.000234679406276	0.00022471905686	0.0227706935257	-5.55250881007e-05	-2.62611865764e-05	0.0610000938177
0.889585673809	1.19629085064	0.940418958664	-0.102568306029	-0.000240561610553	0.000227432974498	0.0239535886794	-6.02464933763e-05	-2.02213341254e-05	0.0620001479983
0.887398421764	1.20029485226	0.939439892769	-0.105970226228	-0.000244870432653	0.000227208802244	0.0251703374088	-6.71191155561e-05	-1.30185944727e-05	0.0630000159144
0.8852237463	1.20430290699	0.938471794128	-0.109404064715	-0.000250034237979	0.000226325675612	0.0263973325491	-7.27857113816e-05	-5.2764225984e-06	0.0640000700951
