Area_ellipse,AR,slope,phi1,PHI,phi2
9.893360751204856,4.303564022076465,151.2,202.726,99.044,1.07
45.30008967919477,3.0307926123404267,38.5,71.523,106.389,11.55
1.0318544424216682,2.2149385248136633,74.7,282.264,50.273999999999994,210.58
43.1970564436908,2.8543892094187955,41.0,37.816,66.851,151.9
1.002817114990552,6.413957289174638,5.2,46.265,39.879,147.1
81.38315485743203,1.8364516650376308,8.3,191.37,142.915,130.87
66.76919219041926,2.7337989081276417,156.2,338.991,129.924,51.53
7.6990649284813095,3.877488024889463,4.0,24.75,155.564,167.41
26.718818921342987,2.299849039610072,78.3,270.737,125.905,189.23
104.87615550276922,3.732180138586662,168.8,5.1339999999999995,51.782,316.42
46.05812328692469,3.42910915509987,24.5,24.156,82.291,192.84
1.5896637369140167,2.178771181569591,38.2,239.139,124.7,129.14
1.4930124794257824,9.48493350190537,92.0,121.868,68.90899999999999,294.52
16.13639889222693,2.305627151075965,23.7,202.072,146.815,140.58
1.9742565970497379,7.016971399337639,180.0,2.866,137.566,45.29
191.84162434257945,2.5653490581410003,149.0,137.84,9.012,356.6
850.8979937134999,3.127238639418708,46.9,119.015,126.41799999999999,59.91
47.674273229669375,2.455871757417866,169.4,111.54700000000001,56.648999999999994,331.08
8.634038134628167,2.0984531794493595,2.1,330.788,90.51700000000001,13.77
6.3269206745346604,2.372228233677633,5.7,321.689,137.578,42.33
2.7887720564300973,2.5431511621057847,18.5,35.16,164.375,3.48
6.520532112037787,2.833040027974123,8.2,355.17,84.295,39.59
1.3311980139693123,1.7169124381478347,165.3,220.079,7.067,259.09
13.070128358054932,2.229849933305318,24.3,182.718,74.27,43.87
2.875863626067345,2.9577252379534924,163.2,57.078,46.845,307.18
27.982518819167538,1.9004481935301785,98.4,299.915,85.86,186.78
117.28829031924415,3.6065747518414715,21.5,359.788,147.56,41.89
10.790107619225747,4.391331392015147,161.1,146.392,27.88,338.55
2.04181227159666,2.850345719132863,39.5,91.089,59.778999999999996,288.44
80.56937990849299,1.721615754183662,70.9,28.99,79.237,345.51
1.9935461664875997,1.7492638181042965,64.7,160.872,59.975,305.24
7.203070878634736,2.250553825058652,22.4,209.824,91.286,74.45
42.54538769466479,2.177058065509436,14.8,287.825,128.531,42.83
8.087387134390207,3.8803590897036724,4.7,40.688,69.14,166.7
311.0297185587746,3.2544918007344394,20.6,312.164,54.485,222.22
7.034282814940169,2.4251469679288493,164.9,255.983,123.211,157.82
52.441878496942664,2.267589463515604,18.0,249.35,138.03,235.64
29.97477547493739,2.3990990082973673,13.6,128.168,84.76100000000001,261.06
352.1536891483082,3.4117887200100494,14.9,25.224,5.32,25.58
176.16757501186137,2.893146789292987,125.7,340.369,111.057,49.5
24.597321156953456,3.104299763118226,166.8,218.24,45.653,38.56
236.96543649834348,3.311235855239449,21.5,137.975,42.245,320.39
6.48462669046096,2.1946912601296975,69.4,148.872,61.266000000000005,313.27
1.4920340913347503,3.0479243230563022,175.9,27.5,112.883,349.94
12.648920994807705,5.0146068482832975,45.5,126.38600000000001,41.659,41.6
10.28016609424503,4.072930779652666,9.6,100.916,145.688,25.97
8.397625365040012,2.4354682906341876,19.8,151.191,64.532,294.98
1.2453711699799748,3.083929731431888,41.7,240.532,97.697,3.03
5.107482570290299,2.772549954737375,32.0,336.32199999999995,124.969,333.88
12.676609466914757,2.254590168223321,165.9,143.894,62.32899999999999,315.15
38.266560669036096,2.1175441954016514,8.3,241.505,63.38399999999999,226.19
32.17393591073929,2.9557482045926324,162.6,263.45599999999996,145.705,190.35
4.0551206751828826,2.341469393307398,35.0,271.461,119.07,48.48
5.984014354927682,4.929769473989367,38.4,289.36400000000003,98.96600000000001,354.79
8.575151746505815,1.9976191963097971,125.3,166.62400000000002,91.28,314.19
113.29471825596231,2.474658933735697,95.9,107.11399999999999,140.196,294.54
186.987479584261,3.496455428856873,176.6,280.238,97.036,165.87
3.295759789122195,2.7095816972182845,48.1,130.17700000000002,98.15899999999999,267.21
1.5769570112603097,3.10786287989836,136.1,229.359,141.921,51.8
63.345206334771966,1.9743678564477298,3.1,235.801,77.245,348.03
20.749356915733564,2.3211124093805,5.1,328.44300000000004,109.26299999999999,46.88
22.66362484502802,2.9078762498595307,62.7,157.997,51.758,304.91
90.85002545413438,2.3662988972638987,4.2,3.635,81.453,329.32
4.576224890622256,2.738926842351869,145.7,143.343,158.19899999999998,84.24
18.615174200334774,2.104926093694123,176.5,273.053,116.01299999999999,129.27
31.001495159865105,2.7368643902665095,114.7,115.76700000000001,109.99,324.68
134.70508403813275,1.591744255856664,144.8,277.05400000000003,131.122,120.97
9.387733199611093,2.87855259115745,175.8,246.07,65.561,233.25
83.64082444315787,3.0435933067578214,169.5,180.15599999999998,41.236000000000004,32.79
10.957269408478743,2.2213573962967046,124.5,103.274,136.911,20.88
73.94710995937842,2.3948419014567457,2.6,12.975999999999999,43.893,318.84
30.564554387526996,2.5415348004219718,44.9,286.803,130.09799999999998,200.57
113.03383419351113,2.7030268494748677,165.0,224.28799999999998,80.861,336.01
2.438911403877198,2.3571070243875067,3.7,43.303000000000004,86.064,7.98
4.5736191480270625,2.7871046314556436,141.4,97.24,43.768,41.26
32.695266536562784,4.413260581622965,174.9,95.57700000000001,60.38399999999999,309.18
2.4742669239731154,1.6665190202738136,49.1,249.935,104.876,345.07
36.04505321861808,4.934734206403284,4.6,113.59100000000001,132.85299999999998,311.43
278.2275308476734,3.8716132045765987,7.1,275.67,132.44,356.47
1.0798613381751252,3.2293388562742895,4.7,252.61700000000002,129.789,109.01
193.51755069879695,3.043594331758822,161.4,239.485,128.935,224.7
1.164239927780451,2.6917111103984177,12.5,31.816,137.816,332.35
248.59886657792916,2.8190178189895065,23.9,51.32,85.24799999999999,354.93
10.699683773206774,3.3050868662350616,169.6,287.541,113.265,53.49
30.853397812449447,5.467220484184938,147.1,91.67299999999999,50.896,46.13
41.13453949322157,3.10746485480823,19.8,272.589,126.314,125.95
94.6453567890476,2.6038143827388787,2.2,157.154,54.971000000000004,304.41
1.7792352763454322,2.1585652814174137,18.3,155.50799999999998,121.101,320.85
8.172112324208621,2.199914474894243,144.6,314.28,37.912,340.76
22.80862953346346,3.1525387877210385,13.6,218.93599999999998,7.843999999999999,287.44
15.422630247724898,3.1914754145945006,155.4,69.848,65.432,231.83
309.8737393742087,3.151909018511451,25.6,59.683,124.262,210.21
29.634132344021896,6.5884213684521065,14.0,276.632,122.25200000000001,153.31
2.055251742429903,2.5565197382453873,170.4,161.805,120.77600000000001,329.12
3.2010046697063164,2.9664629932652984,7.2,305.332,86.86200000000001,76.6
123.31785350473007,4.092832426833096,162.3,43.461000000000006,23.655,296.23
11.31073508304732,5.364105978064842,20.2,55.175,74.024,63.96
4.075947282378401,2.4684317432397873,75.4,321.69,65.757,15.64
107.04962105410472,3.634607439534797,134.0,303.693,123.601,43.79
16.464916476436116,2.766209017941729,164.8,166.649,16.805,340.27
44.46293004719347,2.0624883568232835,143.6,337.774,120.084,55.52
2.4448091205501132,2.669615046739998,51.4,269.171,128.65,43.78
55.209090668497446,2.1949567952501283,8.0,70.896,60.298,302.53
54.18218558163104,2.445241740474181,99.3,181.06099999999998,45.943999999999996,46.4
160.07882276631207,2.652876124014487,178.9,95.78299999999999,149.958,347.47
10.158765663699535,2.646475420217482,82.6,257.244,163.62,149.27
22.583944548550026,2.9703429678887434,128.1,232.808,55.778,328.97
1.4024889544537602,1.125520031565902,137.8,179.925,152.5,133.12
147.97585320310606,2.8710748041614624,45.3,353.708,132.219,321.32
38.09788979928183,7.484565093401336,178.7,247.49,5.817,338.01
2.9670595717636057,4.224771943227077,25.7,6.789,75.661,175.99
27.677223267294888,2.598245240557144,13.6,59.428000000000004,51.597,142.6
5.703016766478119,1.9624658953132068,66.6,27.83,55.483999999999995,341.87
4.592799619944842,2.406062890383656,23.1,317.387,61.435,15.99
217.0352114666993,2.082571413292515,30.4,274.153,83.759,353.37
602.8483288469465,2.4352610028976667,2.3,169.44099999999997,17.168,317.98
69.64210301807728,1.7075662782752241,138.0,121.92299999999999,60.909,28.71
7.003255436825693,2.637713020166789,171.8,157.20600000000002,105.72200000000001,75.18
200.17964349485786,3.873478318113432,20.7,113.37100000000001,64.501,288.08
8.892405284319882,4.406495353421221,63.5,198.675,81.295,72.55
1.222362751818337,1.754130509097163,144.8,278.14599999999996,120.022,37.22
11.741799210468024,2.711018202846809,23.2,161.474,37.453,331.88
1028.2933672119732,4.577938784587546,3.8,309.159,118.595,47.76
8.29508988431305,2.5081850256330283,7.7,220.843,11.165,343.24
3.069254285521309,3.830764466189289,14.3,68.837,41.047,43.68
3.0707246220600553,2.424666576471676,73.0,107.70200000000001,41.917,342.43
15.23905147905524,1.912491656677703,35.7,243.916,59.27,335.0
269.84020919961586,2.4334363834703923,40.8,251.46400000000003,51.553000000000004,42.32
180.56177693191233,3.398918858977704,176.4,91.303,165.59599999999998,290.43
182.91436680566073,3.2934357323662655,146.0,206.388,57.745,38.64
13.316872672287918,2.7460416344717458,14.7,241.627,164.295,130.93
33.4061688833009,3.420161009042935,114.2,234.02,139.183,267.12
1.043118896472994,2.0555397698291804,84.8,62.361000000000004,47.048,143.72
16.200644000803898,2.8724589980408624,47.0,166.33900000000003,154.311,314.22
3.427161216987523,3.6575642007842815,25.7,327.681,109.125,31.68
7.495253807588127,2.209777415915031,18.7,190.87900000000002,167.295,149.87
4.920467229961133,7.029756312001144,114.0,214.84799999999998,56.023999999999994,325.9
5.032552405815205,1.8868546016415386,172.8,5.08,127.866,327.5
8.928620592383684,9.574022747541347,101.6,305.678,74.6,22.8
3.2245721751819976,2.6598017537465766,3.0,350.741,164.632,48.84
266.18698341413534,2.3502648449402996,75.8,80.556,51.143,350.91
51.14347677480021,2.0123632106235574,153.0,31.412,136.757,316.26
11.821151017872824,6.579571479141572,108.5,301.805,120.236,331.21
62.65829674455662,2.2476476747320535,95.1,47.303000000000004,96.32600000000001,353.24
3.803774070340692,1.8087753853600164,35.8,283.818,79.796,14.25
17.95594792601529,3.001010831475915,12.1,285.76,161.42600000000002,187.34
44.233868303490986,4.746602961489489,22.1,299.66200000000003,118.273,320.91
47.62630589039175,1.6464769632067124,163.9,358.539,149.191,320.18
5.473005426576706,2.0191207828918905,36.9,335.43300000000005,138.69799999999998,25.66
36.729991227285886,1.9058869651971087,149.1,291.947,60.31399999999999,201.9
43.60573666074157,2.3948528962790934,111.4,311.198,97.689,80.87
2.2707377183367137,2.874215937201194,68.6,71.68,60.278,231.8
2.7417801380164684,2.380420825416329,68.6,277.415,10.34,199.58
147.13457638892822,1.9766255243792707,21.9,325.346,83.485,27.15
182.17046980507155,2.4683778176892757,172.1,247.32299999999998,46.38,206.38
114.20032683308818,2.1102738679749438,147.1,10.474,134.611,50.3
49.85162316638741,2.1273516218643667,168.8,257.492,111.945,171.9
15.662841008570862,2.014302231493894,126.3,220.87599999999998,92.806,350.89
9.326680966212727,4.201324059295377,56.5,71.973,40.645,279.05
1.527184466627963,2.283460010407539,124.7,12.872,114.213,174.78
3.9642318667372813,1.7890793924319404,78.5,18.916,111.072,334.88
7.595597628130219,1.4548830361270826,156.9,260.068,59.403999999999996,313.12
16.1986462123669,3.667050940937859,75.0,236.167,113.264,31.24
13.331919034238595,2.0006756348495753,72.0,46.721000000000004,94.37299999999999,358.72
282.47615047474056,3.911300406099904,31.1,15.709000000000001,62.99100000000001,323.93
315.92855285888066,4.994829544340223,12.3,212.065,66.533,338.18
3.6530065551624475,1.941464879496246,18.5,27.276999999999997,31.124000000000002,160.62
5.5181619718490715,4.948847561553885,139.7,76.695,103.49700000000001,12.7
56.808054507088755,3.7192979989605215,86.3,108.334,124.81299999999999,54.89
52.625837027983046,3.1932137499366924,40.6,4.203,161.553,310.84
8.66920619661081,2.3591629581617775,40.2,185.35299999999998,148.885,337.79
2.290501901653243,2.4791384112682917,146.8,124.5,30.991,45.51
30.935869640738318,8.56316838810992,175.1,222.12400000000002,80.40899999999999,72.41
5.441811373288123,2.407408367995047,42.7,54.657,76.59899999999999,6.61
4.458669096870394,1.6699087216793846,13.0,116.831,61.352,49.79
115.28071663005932,1.6784697478452426,113.7,185.907,17.744,54.14
1.566274192268516,2.5421518179001725,62.2,7.127999999999999,138.009,49.34
5.260126531687543,9.00731560063839,18.9,31.169,99.27799999999999,4.45
123.6784695711243,3.743403745799721,174.1,98.961,41.424,336.72
21.73813753927747,5.275369671039706,145.0,290.332,144.572,302.7
37.75770864332026,5.1639540478216235,1.6,278.251,10.808,211.22
60.288493316992174,1.8646109132440303,160.1,341.24300000000005,29.029,47.77
5.708952344079091,3.582276204352014,40.2,219.05599999999998,74.83800000000001,324.93
60.32006975723881,2.768305301308667,176.3,146.981,46.933,315.62
23.093458922804675,4.782088776973543,177.9,300.60200000000003,109.184,351.24
13.078315635554363,2.412351663643291,6.3,303.76599999999996,108.68,77.84
19.87176302819497,3.311642257151188,156.6,74.11,115.68,34.89
23.338029378285434,3.889950771639891,172.1,238.993,77.766,334.07
5.727310417365341,5.03972172430242,30.0,240.94299999999998,160.445,119.67
10.811983476803663,4.277560677371106,23.3,184.75900000000001,120.59700000000001,125.22
16.602791269362463,2.0876310754788605,82.2,152.901,109.435,334.23
2.560401173741811,2.7699945190569237,18.5,137.172,51.85,316.98
44.978671395192976,4.0142581192435625,148.3,181.22099999999998,75.753,336.8
14.911116852963454,2.1063869616049513,133.5,340.23,136.19899999999998,50.79
347.4787577234614,2.185678692462496,145.6,172.477,48.96,318.57
21.545159132934376,5.198020776018778,165.3,233.553,48.004,222.88
55.30004307569123,3.2139507119227515,22.0,202.28099999999998,72.656,356.52
22.510930836287944,2.3938152302642415,47.9,33.078,44.393,56.07
25.739076127357222,3.5268138035467427,172.1,29.358,39.673,39.39
22.395849812229375,1.8190635238635022,168.2,243.442,57.18899999999999,33.17
56.65783497004494,2.9846859509343466,145.9,159.69799999999998,92.012,329.87
6.16157789814533,2.997868933671874,51.8,298.281,130.446,72.84
35.10038229812277,5.276876006374825,12.4,204.446,141.73,143.68
13.425442054654027,3.734677508315399,167.5,334.835,143.329,39.47
104.78815764660516,3.8763344179696224,39.5,2.7439999999999998,135.42700000000002,319.07
138.26119477917462,2.192961712000796,164.1,342.441,147.58100000000002,35.17
148.49676214689632,4.429435078386422,28.2,313.319,140.683,34.6
32.544581237177184,2.087999712670125,61.1,10.115,51.431000000000004,325.57
1.2029643629274724,1.8999270494916296,74.7,8.878,85.074,2.86
2.324967215117826,1.7735111603182903,10.9,318.249,156.243,41.35
445.82798762734933,2.7590221154962964,156.5,5.899,128.566,48.48
197.2472253427837,3.4669387181543607,38.5,325.065,111.64,329.55
174.4396182754425,2.2652880676722713,12.5,241.158,120.572,135.8
2.5377329068035555,2.4047537255915543,134.4,132.576,11.868,118.41
193.40332548155374,4.319140426343448,26.8,350.708,30.708000000000002,315.12
11.048069894283675,3.201212647406785,10.4,178.024,32.624,311.38
91.97755070318924,3.019728056760074,171.5,307.772,157.356,8.15
19.11553808189527,3.3142527770253962,156.7,226.761,55.937,313.68
124.96132906223426,2.5078033292363395,47.5,186.649,174.863,332.03
1.943261302657269,1.9764052875121845,101.7,118.323,82.515,280.66
1.8167946520689906,2.269561122670472,169.1,47.83,65.434,351.91
28.699363766528833,3.828235787625675,68.4,61.79600000000001,106.93799999999999,202.52
35.436290866822596,4.3172441782269,178.2,306.639,115.10700000000001,65.13
4.639784742141659,2.65593012549507,70.1,273.317,127.205,69.59
22.15638121633415,2.916991014305596,72.7,16.227999999999998,149.276,51.71
2.5309244698150524,1.7967478618482708,4.1,311.306,36.428000000000004,62.95
1.7977848342564011,3.8267952652934984,24.2,12.519,147.094,331.33
120.37771183605558,8.160682640478477,7.0,306.453,76.574,10.47
60.315402232564004,2.168476158564926,23.3,333.31699999999995,121.48299999999999,56.49
33.9060721044598,2.9527693114813096,16.9,2.947,20.271,298.32
49.823134352534595,2.5455149682678253,21.2,185.7,140.998,308.22
2.3264250281727814,1.9547488977966332,55.9,107.89,34.765,174.02
4.661442838133436,3.03762960461694,32.0,272.619,125.275,68.61
6.453830719510377,2.7418483905424944,168.4,20.564,45.887,163.86
8.069285512798809,2.674671024132772,13.4,222.38,17.534000000000002,275.72
44.456693258833546,2.6095241244352527,15.7,199.662,23.759,298.16
1.241172796345961,3.094394972303282,18.3,259.39799999999997,46.11,315.91
9.415224910531272,1.6917612462414857,57.8,99.35799999999999,84.914,7.29
108.75507294150401,3.7648268529608853,3.0,310.52,93.244,11.94
15.316610503020788,2.33669029485739,17.2,46.099,175.38,316.9
3.4626278766202105,2.456513969542984,43.2,20.164,49.623999999999995,43.02
1.691007325316338,4.19403633756999,18.5,18.869,38.168,306.02
68.6972490661163,3.09626895522242,149.0,91.031,150.30700000000002,33.22
20.857982453462025,2.6174339674293523,102.5,289.659,57.049,221.14
1.6274402615082197,2.3599379406303824,41.7,65.312,123.74,203.91
13.965623188508976,2.087040204131414,144.3,88.37299999999999,106.09,3.04
4.977702011595219,2.220036985800488,36.9,291.971,87.96,10.08
29.538212887755403,2.3842605228464584,25.5,287.389,120.696,162.9
115.38928437752801,3.538568598712631,0.4,354.311,49.141000000000005,323.88
